area_sqm,price,region
108.0,6800000,"Тамбовская область, Тамбов"
39.0,2399900,"Ростовская область, Ростов-на-Дону"
55.8,7650247,
74.2,11538100,
46.6,8062400,
49.7,3900000,"Пермский край, Пермь"
70.0,3600000,"Ставропольский край, Ставрополь"
44.7,6250000,Санкт-Петербург
33.3,6010650,
43.0,4343000,
36.2,8275320,
41.0,2060000,"Свердловская область, Екатеринбург"
85.0,4500000,"Новосибирская область, Бердск"
288.8,243000000,Москва
50.8,6690000,"Краснодарский край, г.о. Новороссийск, с. Мысхако"
35.2,4950000,Санкт-Петербург
63.0,4300000,"Краснодарский край, Краснодар"
41.0,3750000,"Иркутская область, Иркутск"
3834.0,2500000,"Республика Дагестан, Каспийск"
78.0,18700000,Москва
94.0,4190000,"Пермский край, Пермь"
57.2,3050000,"Тюменская область, Тюменский р-н, рабочий пос. Винзили"
173.7,14000000,"Тульская область, Тула"
44.9,2200000,"Тюменская область, Тобольск"
39.0,3050000,"Архангельская область, Нарьян-Мар"
42.0,2650000,"Оренбургская область, Оренбург"
61.6,2200000,"Удмуртская Республика, Завьяловский р-н, д. Пирогово"
38.4,2772000,"Пензенская область, Пенза"
58.5,5350000,"Свердловская область, Екатеринбург"
33.7,12400000,"Краснодарский край, Сочи"
51.5,5200000,"Пензенская область, Пенза"
43.0,8000000,"Краснодарский край, Сочи"
35.0,9800000,Москва
45.8,6500000,"Ленинградская область, Всеволожский р-н, Заневское городское поселение, Кудрово"
68.0,3900000,"Нижегородская область, Дивеевский муниципальный округ, с. Дивеево"
28.3,1670000,"Чеченская Республика, Грозный"
38.0,2650000,"Белгородская область, Старооскольский г.о., Старый Оскол"
42.0,2550000,"Республика Дагестан, Каспийск"
74.0,26900000,Москва
27.7,1200000,"Краснодарский край, муниципальное образование Краснодар, пос. Знаменский"
