area_sqm,price,region
35.3,4694900,"Ленинградская область, Мурино"
61.2,7712460,Санкт-Петербург
37.2,3600000,"Краснодарский край, Краснодар"
33.0,3657450,"Краснодарский край, Краснодар"
21.9,2084211,"Ростовская область, Ростов-на-Дону"
51.8,5127210,"Краснодарский край, Краснодар"
52.0,9976881,Москва
38.3,5520960,"Краснодарский край, Краснодар"
58.0,6606300,"Ленинградская область, Мурино"
65.5,6879600,"Краснодарский край, Краснодар"
37.0,4300000,"Татарстан, Казань"
39.6,5734750,"Краснодарский край, Краснодар"
65.5,6675900,"Краснодарский край, Краснодар"
56.6,12099062,Санкт-Петербург
51.8,5179000,"Краснодарский край, Краснодар"
45.7,6830850,"Московская область, Котельники"
70.1,11922411,Москва
34.7,4162800,"Ленинградская область, Бугры"
28.0,3744937,"Ленинградская область, Мурино"
32.6,6524000,Санкт-Петербург
38.5,5646483,"Ленинградская область, Бугры"
35.2,3872000,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
82.0,12800000,Санкт-Петербург
49.8,4926240,"Краснодарский край, Краснодар"
61.2,10715250,Санкт-Петербург
62.3,6356640,"Краснодарский край, Краснодар"
51.8,5179000,"Краснодарский край, Краснодар"
36.6,5374320,"Краснодарский край, Краснодар"
77.7,11700000,Санкт-Петербург
33.8,4052400,"Ленинградская область, Бугры"
61.2,10715250,Санкт-Петербург
60.1,6246240,"Краснодарский край, Краснодар"
36.0,3059150,"Ленинградская область, Малое Верево"
31.3,4084650,Санкт-Петербург
33.8,4052400,"Ленинградская область, Бугры"
60.1,6371660,"Краснодарский край, Краснодар"
32.6,6524000,Санкт-Петербург
42.0,7682071,
22.8,3203695,
56.7,6963310,
62.7,6461190,"Краснодарский край, Краснодар"
64.5,6638350,"Краснодарский край, Краснодар"
40.4,5375860,"Ленинградская область, Мурино"
38.6,9000800,
28.0,5082000,
55.6,6553214,
55.0,6325238,"Ленинградская область, Кудрово"
38.7,5642900,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
56.7,7552440,"Ленинградская область, Бугры"
42.8,5715135,"Ленинградская область, Мурино"
64.5,6638350,"Краснодарский край, Краснодар"
42.6,9627600,Санкт-Петербург
68.5,7515810,Санкт-Петербург
55.2,9437169,"Московская область, Люберцы"
64.7,6097000,"Ханты-Мансийский АО, Сургут"
23.9,3534240,"Ленинградская область, Кудрово"
63.2,8411580,"Ленинградская область, Бугры"
39.0,4700000,Санкт-Петербург
58.3,6416628,Санкт-Петербург
38.3,5593260,"Краснодарский край, Краснодар"
36.5,5254560,"Краснодарский край, Краснодар"
36.5,5254560,"Краснодарский край, Краснодар"
28.0,3744937,"Ленинградская область, Мурино"
106.6,39200670,Санкт-Петербург
63.2,8411580,"Ленинградская область, Бугры"
58.0,6491520,"Ленинградская область, Мурино"
77.4,21433081,Санкт-Петербург
63.9,5652000,"Ленинградская область, Старая"
32.0,6937600,Санкт-Петербург
37.4,4336080,"Ленинградская область, Мурино"
37.8,5460840,Санкт-Петербург
36.5,5291050,"Краснодарский край, Краснодар"
43.8,6022752,"Ленинградская область, Кудрово"
63.9,5652000,"Ленинградская область, Старая"
65.5,6879600,"Краснодарский край, Краснодар"
36.0,3197700,"Ленинградская область, Малое Верево"
33.1,6431996,"Московская область, Люберцы"
19.5,4758964,Санкт-Петербург
62.9,6349870,"Краснодарский край, Краснодар"
32.1,5348561,Санкт-Петербург
34.2,2907850,"Ленинградская область, Малое Верево"
50.8,6350000,Санкт-Петербург
38.6,5555520,"Краснодарский край, Краснодар"
38.4,5484050,"Краснодарский край, Краснодар"
34.1,2901900,"Ленинградская область, Малое Верево"
35.1,4332574,Санкт-Петербург
63.0,3500000,"Владимирская область, Муром"
50.5,5050000,"Краснодарский край, Краснодар"
33.4,4291900,Санкт-Петербург
62.7,6523920,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
38.3,5593260,"Краснодарский край, Краснодар"
35.7,4848400,
32.8,7187438,
26.1,5750244,
35.5,2050000,"Пензенская область, Пенза"
62.7,6523920,"Краснодарский край, Краснодар"
24.7,8741330,Москва
33.5,10957850,
22.9,3424950,
22.1,2790567,
36.5,5291050,"Краснодарский край, Краснодар"
65.0,14426781,Санкт-Петербург
62.3,6294320,"Краснодарский край, Краснодар"
88.1,14919644,Санкт-Петербург
33.0,3558600,"Краснодарский край, Краснодар"
58.6,9052612,"Московская область, Люберцы"
64.0,10118000,Санкт-Петербург
57.9,9674241,"Московская область, Люберцы"
27.0,2200000,"Ростовская область, Ростов-на-Дону"
36.6,5543448,"Московская область, Видное"
62.7,6461190,"Краснодарский край, Краснодар"
61.7,6354070,"Краснодарский край, Краснодар"
120.9,36499720,Санкт-Петербург
78.1,8631000,"Ленинградская область, Аннино"
40.8,3307200,"Ростовская область, Ростов-на-Дону"
45.7,6830850,"Московская область, Котельники"
62.7,6523920,"Краснодарский край, Краснодар"
60.1,6371660,"Краснодарский край, Краснодар"
21.9,5285979,Санкт-Петербург
21.3,5438460,"Московская область, Заречье"
60.5,7199500,Санкт-Петербург
64.5,6702800,"Краснодарский край, Краснодар"
27.0,4517632,Санкт-Петербург
64.1,8613140,Санкт-Петербург
35.5,5188840,"Краснодарский край, Краснодар"
36.1,3065950,"Ленинградская область, Малое Верево"
53.6,5330000,"Татарстан, Казань"
65.2,6521000,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
61.5,6267900,"Краснодарский край, Краснодар"
37.5,4800000,Санкт-Петербург
38.6,9206726,Санкт-Петербург
86.4,10229760,"Московская область, Одинцово"
68.7,4177800,"Вологодская область, Череповец"
55.0,8242776,"Московская область, Люберцы"
97.0,12000000,"Краснодарский край, Краснодар"
42.5,3450000,"Московская область, Щёлково"
33.0,3657450,"Краснодарский край, Краснодар"
38.3,5631570,"Краснодарский край, Краснодар"
88.0,25771810,Санкт-Петербург
39.6,5734750,"Краснодарский край, Краснодар"
62.7,6649380,"Краснодарский край, Краснодар"
61.7,6415760,"Краснодарский край, Краснодар"
61.5,6331410,"Краснодарский край, Краснодар"
66.3,4011150,"Ставропольский край, Ставрополь"
67.5,13162500,Санкт-Петербург
54.5,9782750,"Московская область, Люберцы"
59.7,8978880,
36.8,5400000,
46.0,6205950,
88.0,25771810,Санкт-Петербург
36.6,5374320,"Краснодарский край, Краснодар"
36.7,8577010,"Московская область, Заречье"
58.7,10733349,
39.5,6528206,
47.6,6950286,
75.6,10437811,"Московская область, Одинцово"
36.5,5254560,"Краснодарский край, Краснодар"
37.0,4823280,"Ленинградская область, Мурино"
64.1,6469050,"Краснодарский край, Краснодар"
44.0,2350000,"Калужская область, Калуга"
38.7,5642900,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
120.0,18745000,Санкт-Петербург
36.1,3069350,"Ленинградская область, Малое Верево"
36.2,5367648,Санкт-Петербург
69.4,29993925,Москва
53.5,2865200,"Челябинская область, Челябинск"
60.1,6371660,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
35.1,2982225,"Ленинградская область, Малое Верево"
50.5,4999500,"Краснодарский край, Краснодар"
60.5,7229750,Санкт-Петербург
39.1,5592730,"Краснодарский край, Краснодар"
36.0,2710000,"Удмуртия, Ижевск"
35.5,4863500,"Ленинградская область, Кудрово"
95.0,8635000,"Ивановская область, Иваново"
35.5,2499000,"Белгородская область, Северный"
62.7,6649380,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
66.0,9797000,Санкт-Петербург
61.7,6415760,"Краснодарский край, Краснодар"
54.3,9100563,"Московская область, Люберцы"
34.9,7429473,Санкт-Петербург
52.4,10522800,"Московская область, Ватутинки"
50.5,5050000,"Краснодарский край, Краснодар"
43.0,9488275,"Московская область, Заречье"
65.7,6566000,"Краснодарский край, Краснодар"
43.0,6215220,Санкт-Петербург
49.8,4976000,"Краснодарский край, Краснодар"
60.3,6394980,"Краснодарский край, Краснодар"
40.2,4380000,"Татарстан, Казань"
62.9,7044800,"Калининградская область, Светлогорск"
39.2,5706399,Санкт-Петербург
61.8,7416000,"Краснодарский край, Краснодар"
33.2,3980400,"Ленинградская область, Бугры"
33.2,3980400,"Ленинградская область, Бугры"
62.9,7044800,"Калининградская область, Светлогорск"
37.6,5407200,"Краснодарский край, Краснодар"
39.2,5706399,Санкт-Петербург
62.2,6285230,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
36.1,4607850,"Ленинградская область, Мурино"
39.2,5706399,
34.9,4660485,
57.5,7662996,
93.7,37940000,Москва
36.6,6786565,"Московская область, Люберцы"
50.5,5050000,"Краснодарский край, Краснодар"
51.3,6073880,
47.0,2050000,
39.1,9137235,
52.9,6348000,"Краснодарский край, Краснодар"
86.5,26000000,Москва
37.0,11179080,Санкт-Петербург
39.4,7446600,"Московская область, Котельники"
39.8,2192000,"Вологодская область, Вологда"
51.8,5127210,"Краснодарский край, Краснодар"
46.0,19390000,Москва
33.0,3657450,"Краснодарский край, Краснодар"
33.0,3657450,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
33.0,3624500,"Краснодарский край, Краснодар"
41.1,5992497,Санкт-Петербург
35.2,3836800,"Краснодарский край, Краснодар"
33.0,3624500,"Краснодарский край, Краснодар"
51.8,5179000,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
50.5,4898500,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
51.8,5179000,"Краснодарский край, Краснодар"
51.8,5179000,"Краснодарский край, Краснодар"
35.2,3766400,"Краснодарский край, Краснодар"
51.8,5179000,"Краснодарский край, Краснодар"
50.5,4898500,"Краснодарский край, Краснодар"
34.9,6055150,Санкт-Петербург
49.8,4976000,"Краснодарский край, Краснодар"
33.0,3624500,"Краснодарский край, Краснодар"
29.6,5313200,Санкт-Петербург
50.5,4999500,"Краснодарский край, Краснодар"
39.4,7446600,"Московская область, Котельники"
50.5,4999500,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
33.0,3624500,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
51.8,5179000,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
104.8,57954400,
49.7,6485670,
24.4,3893692,
51.8,5127210,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
20.6,3975800,
28.7,3585000,
52.2,6496410,
33.0,3657450,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
50.5,4999500,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
35.2,3801600,"Краснодарский край, Краснодар"
50.5,4999500,"Краснодарский край, Краснодар"
33.0,3657450,"Краснодарский край, Краснодар"
33.0,3558600,"Краснодарский край, Краснодар"
51.8,5023630,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
33.0,3624500,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
50.5,4898500,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
50.5,5050000,"Краснодарский край, Краснодар"
33.0,3657450,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
51.8,5179000,"Краснодарский край, Краснодар"
35.2,3872000,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
51.8,5127210,"Краснодарский край, Краснодар"
50.5,4999500,"Краснодарский край, Краснодар"
33.0,3624500,"Краснодарский край, Краснодар"
51.8,5023630,"Краснодарский край, Краснодар"
50.5,4898500,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
49.8,4976000,"Краснодарский край, Краснодар"
35.2,3766400,"Краснодарский край, Краснодар"
35.2,3766400,"Краснодарский край, Краснодар"
51.8,5023630,"Краснодарский край, Краснодар"
49.8,4926240,"Краснодарский край, Краснодар"
34.8,5637600,
70.3,23182500,
76.3,16873824,
33.0,3558600,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
34.0,4704480,
22.8,5561078,
39.5,8773175,
50.5,4898500,"Краснодарский край, Краснодар"
50.5,4898500,"Краснодарский край, Краснодар"
51.8,5023630,"Краснодарский край, Краснодар"
50.5,4898500,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
51.8,5023630,"Краснодарский край, Краснодар"
35.2,3766400,"Краснодарский край, Краснодар"
50.5,4999500,"Краснодарский край, Краснодар"
35.2,3766400,"Краснодарский край, Краснодар"
35.2,3836800,"Краснодарский край, Краснодар"
51.8,5023630,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
50.5,4898500,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
49.8,4826720,"Краснодарский край, Краснодар"
39.8,2192000,"Вологодская область, Вологда"
51.8,5023630,"Краснодарский край, Краснодар"
34.9,6037700,Санкт-Петербург
26.0,3250000,Санкт-Петербург
24.0,4000000,"Московская область, Мытищи"
39.4,7446600,"Московская область, Котельники"
37.0,11179080,Санкт-Петербург
38.4,3451050,"Ленинградская область, Малое Верево"
46.0,19390000,Москва
22.3,1249000,"Самарская область, Самара"
60.3,6334650,"Краснодарский край, Краснодар"
41.9,5860400,"Краснодарский край, Краснодар"
34.3,19874041,Москва
28.7,2600000,"Краснодарский край, Краснодар"
52.0,9100000,Санкт-Петербург
34.7,3815900,"Ленинградская область, Бугры"
60.1,6251440,"Краснодарский край, Краснодар"
41.1,5992497,Санкт-Петербург
51.6,6243600,Санкт-Петербург
61.5,6208470,"Краснодарский край, Краснодар"
22.1,3204500,Санкт-Петербург
29.6,5313200,Санкт-Петербург
64.6,6778800,"Краснодарский край, Краснодар"
61.0,12200000,Санкт-Петербург
33.8,4053600,"Ленинградская область, Бугры"
22.1,3204500,Санкт-Петербург
75.0,4700000,"Самарская область, Самара"
45.9,6420400,"Краснодарский край, Краснодар"
41.1,5992497,Санкт-Петербург
29.6,5313200,Санкт-Петербург
43.8,2980000,"Алтайский край, Барнаул"
37.2,6826200,Санкт-Петербург
27.0,4395118,
38.8,5792634,
42.7,5751315,
55.9,17007572,Москва
35.5,5153300,"Краснодарский край, Краснодар"
36.3,5230080,"Краснодарский край, Краснодар"
20.1,6090300,
60.7,9350011,
49.0,3864968,
36.9,5239800,"Краснодарский край, Краснодар"
37.1,7310933,Москва
42.3,1867000,"Краснодарский край, Краснодар"
35.8,6947140,Санкт-Петербург
33.9,4455474,"Московская область, Видное"
57.0,7592400,"Ленинградская область, Бугры"
66.8,12986864,Санкт-Петербург
80.7,18561000,Санкт-Петербург
21.9,3130270,"Ленинградская область, Мурино"
34.0,4581949,"Ленинградская область, Кудрово"
25.1,6144480,"Московская область, Котельники"
35.8,5080760,"Краснодарский край, Краснодар"
29.5,3692500,"Ленинградская область, Бугры"
34.7,5031500,"Краснодарский край, Краснодар"
90.4,7155000,"Московская область, Андреевка"
25.4,3503820,"Ленинградская область, Мурино"
39.0,5179499,"Ленинградская область, Кудрово"
54.5,11281500,Санкт-Петербург
41.5,4693000,"Ленинградская область, Аннино"
36.1,3249000,"Ленинградская область, Малое Верево"
34.8,4405995,Санкт-Петербург
61.5,6329350,"Краснодарский край, Краснодар"
29.9,3678930,"Ленинградская область, Мурино"
55.4,5922450,"Ленинградская область, Бугры"
20.3,3948350,Санкт-Петербург
35.0,4827155,"Ленинградская область, Кудрово"
40.1,3600000,"Башкортостан, Уфа"
55.4,8969814,Санкт-Петербург
61.7,6354070,"Краснодарский край, Краснодар"
70.4,9722235,Санкт-Петербург
102.1,11967000,"Республика Татарстан, Казань"
28.0,3744937,"Ленинградская область, Мурино"
46.0,5796000,Санкт-Петербург
40.9,2340000,"Удмуртия, Ижевск"
59.8,6154250,"Краснодарский край, Краснодар"
96.4,30272516,Москва
40.9,9293053,Москва
42.3,5731650,Санкт-Петербург
35.7,7082880,"Московская область, Котельники"
58.5,10955761,Москва
40.9,9293053,Москва
43.8,6175800,"Краснодарский край, Краснодар"
58.5,10955761,Москва
49.3,5916000,"Краснодарский край, Краснодар"
35.5,5153300,"Краснодарский край, Краснодар"
165.6,32332788,Москва
35.7,7082880,"Московская область, Котельники"
39.6,5798104,
63.7,4830000,
34.7,4161600,
60.9,6268580,"Краснодарский край, Краснодар"
52.2,3610000,"Ульяновская область, Ульяновск"
39.8,5611800,"Краснодарский край, Краснодар"
59.4,4158000,
59.7,7588590,
59.4,7512030,
21.9,3130270,"Ленинградская область, Мурино"
21.0,3108000,Санкт-Петербург
84.0,11415000,Санкт-Петербург
52.1,6304100,Санкт-Петербург
31.7,4188360,Санкт-Петербург
38.9,5522380,"Краснодарский край, Краснодар"
63.0,9830000,Санкт-Петербург
81.0,6700000,"Иркутская область, Иркутск"
38.6,5555520,"Краснодарский край, Краснодар"
21.9,3130270,"Ленинградская область, Мурино"
65.0,9887000,Санкт-Петербург
51.1,8422270,Санкт-Петербург
60.9,6152920,"Краснодарский край, Краснодар"
34.5,6328310,"Московская область, Люберцы"
32.0,4632453,"Ленинградская область, Янино-1"
34.6,3498000,"Краснодарский край, Краснодар"
25.6,4300000,Санкт-Петербург
35.4,4883820,"Ленинградская область, Мурино"
64.6,6843360,"Краснодарский край, Краснодар"
45.7,9391350,Санкт-Петербург
59.8,6094500,"Краснодарский край, Краснодар"
30.1,3895012,Санкт-Петербург
35.6,3202200,"Ленинградская область, Малое Верево"
84.6,17625346,Санкт-Петербург
39.5,4842969,"Ленинградская область, Мурино"
51.2,6550168,Санкт-Петербург
106.5,18068361,Санкт-Петербург
25.5,4128490,Санкт-Петербург
38.3,5482620,"Краснодарский край, Краснодар"
66.5,6985650,"Краснодарский край, Краснодар"
37.6,3050000,"Ленинградская область, Свердлова"
33.6,4510462,Санкт-Петербург
43.8,6175800,"Краснодарский край, Краснодар"
39.7,4808540,"Ленинградская область, Мурино"
38.3,4903278,"Московская область, Апрелевка"
44.2,4990000,"Краснодарский край, Анапа"
70.0,10316000,Санкт-Петербург
38.6,5555520,"Краснодарский край, Краснодар"
41.9,5860400,"Краснодарский край, Краснодар"
24.9,4569150,Санкт-Петербург
64.6,6843360,"Краснодарский край, Краснодар"
26.1,3684330,"Ленинградская область, Мурино"
48.1,7617680,Санкт-Петербург
62.3,6289097,"Московская область, Домодедово"
70.0,10316000,Санкт-Петербург
43.0,3783000,"Татарстан, Казань"
37.4,5150085,Санкт-Петербург
34.8,5291559,
36.7,5383890,
59.8,9645740,
98.4,33801183,Москва
61.2,7818373,"Московская область, Мытищи"
28.0,3090000,"Краснодарский край, Краснодар"
67.7,5817461,
132.0,23598000,
31.2,6950037,
35.6,6250187,Санкт-Петербург
65.1,6571060,"Краснодарский край, Краснодар"
26.9,7354460,Москва
57.4,5989949,"Московская область, Домодедово"
50.2,7113340,Санкт-Петербург
55.6,5560000,"Ленинградская область, Старая"
50.2,4066000,"Краснодарский край, Краснодар"
41.2,4315000,"Московская область, Андреевка"
25.0,3700000,Санкт-Петербург
39.8,5614620,"Краснодарский край, Краснодар"
27.0,2400000,"Бурятия, Улан-Удэ"
39.0,2500000,"Рязанская область, Рязань"
64.1,7084000,"Ленинградская область, Аннино"
111.8,24399999,Санкт-Петербург
51.7,8944100,Санкт-Петербург
25.6,3444279,"Ленинградская область, Мурино"
53.3,2595000,"Чувашия, Чебоксары"
42.3,7023248,Москва
35.5,5153300,"Краснодарский край, Краснодар"
50.2,3100000,"Новосибирская область, Новосибирск"
40.0,4200000,"Ростовская область, Ростов-на-Дону"
69.7,11990120,Москва
61.5,6267900,"Краснодарский край, Краснодар"
36.9,3134800,"Ленинградская область, Малое Верево"
70.0,10040000,"Московская область, Видное"
65.1,18984037,Москва
30.5,3755190,"Ленинградская область, Мурино"
35.3,6987420,Санкт-Петербург
36.3,2755581,"Ростовская область, Ростов-на-Дону"
38.0,7100000,"Московская область, Красково"
75.7,22280501,Москва
47.1,4636000,"Татарстан, Казань"
31.3,6731038,"Московская область, Люберцы"
38.7,5681550,"Краснодарский край, Краснодар"
61.6,9711540,Санкт-Петербург
41.2,5402440,"Ленинградская область, Мурино"
42.0,6356184,"Ленинградская область, Кудрово"
39.0,5300000,"Краснодарский край, Анапа"
96.8,15200900,Санкт-Петербург
62.3,6418960,"Краснодарский край, Краснодар"
25.8,6179088,"Московская область, Одинцово"
96.8,15200900,Санкт-Петербург
55.7,7130880,"Ленинградская область, Мурино"
55.6,6553214,Санкт-Петербург
63.2,12640000,Санкт-Петербург
60.9,6207720,"Краснодарский край, Краснодар"
46.9,5127804,"Ленинградская область, Янино-1"
25.8,4682700,
43.8,8887020,
37.0,7432108,
37.6,2824511,"Ростовская область, Ростов-на-Дону"
46.6,3374875,"Башкортостан, Уфа"
53.9,6468000,"Краснодарский край, Краснодар"
68.2,14640695,
29.0,2530000,
55.0,9469000,
65.5,8541225,"Ленинградская область, Бугры"
43.9,6058200,"Краснодарский край, Краснодар"
91.8,5967000,"Владимирская область, Владимир"
54.5,11172500,Санкт-Петербург
40.9,5648340,"Ленинградская область, Мурино"
25.4,3503820,"Ленинградская область, Мурино"
65.6,9426720,"Московская область, Люберцы"
61.0,7320000,Санкт-Петербург
37.9,4649103,"Ленинградская область, Мурино"
34.0,4628074,"Ленинградская область, Кудрово"
55.8,7650301,Санкт-Петербург
39.8,5611800,"Краснодарский край, Краснодар"
61.7,7249750,"Московская область, Балашиха"
66.5,6985650,"Краснодарский край, Краснодар"
65.5,6814080,"Краснодарский край, Краснодар"
48.4,11979220,"Московская область, Заречье"
61.2,7712460,Санкт-Петербург
20.6,3141500,Санкт-Петербург
58.5,7656950,"Ленинградская область, Мурино"
40.4,2004000,"Саратовская область, Саратов"
40.0,2900000,"Ханты-Мансийский АО, Нижневартовск"
55.4,12400000,Санкт-Петербург
34.6,4444815,Санкт-Петербург
31.8,4340700,Санкт-Петербург
38.7,5681550,"Краснодарский край, Краснодар"
29.7,2431300,"Алтайский край, Барнаул"
43.8,6175800,"Краснодарский край, Краснодар"
119.9,22347560,Санкт-Петербург
49.8,4976000,"Краснодарский край, Краснодар"
36.3,5157440,"Краснодарский край, Краснодар"
37.8,3590050,"Краснодарский край, Краснодар"
83.0,49800000,Москва
35.9,6636962,"Московская область, Кокошкино"
27.8,3989300,Санкт-Петербург
34.0,2600000,"Ханты-Мансийский АО, Нягань"
54.6,2897000,"Вологодская область, Вологда"
42.0,5308086,"Ленинградская область, Кудрово"
26.3,3992625,"Ленинградская область, Бугры"
67.7,12456800,Санкт-Петербург
41.5,5097336,"Ленинградская область, Янино-1"
51.4,6168000,"Краснодарский край, Краснодар"
37.1,9483079,Санкт-Петербург
26.3,3992625,"Ленинградская область, Бугры"
41.4,9430699,Санкт-Петербург
42.0,5308086,"Ленинградская область, Кудрово"
31.5,5280935,Санкт-Петербург
40.0,5640000,"Краснодарский край, Краснодар"
42.0,5393007,
46.0,6205950,
37.5,8646055,
61.5,10579720,Москва
63.1,10721900,Москва
35.9,4312800,"Ленинградская область, Бугры"
34.6,5600105,
23.4,4342250,
91.4,46888200,
34.1,4087200,"Ленинградская область, Бугры"
25.9,3700159,Санкт-Петербург
59.3,13276991,Санкт-Петербург
41.9,5997420,"Краснодарский край, Краснодар"
38.8,6169200,Санкт-Петербург
25.4,3503820,"Ленинградская область, Мурино"
36.3,2763191,"Ростовская область, Ростов-на-Дону"
38.4,4943315,Санкт-Петербург
41.2,4968000,"Ленинградская область, Аннино"
60.2,9916551,"Московская область, Одинцово"
38.3,4100000,"Ханты-Мансийский АО, Ханты-Мансийск"
36.0,4791990,"Ленинградская область, Мурино"
36.0,4969380,"Ленинградская область, Кудрово"
50.0,4501800,"Ленинградская область, Малое Верево"
67.3,9630630,Санкт-Петербург
121.0,9680000,"Владимирская область, Владимир"
68.0,8867475,"Ленинградская область, Бугры"
40.3,8782039,"Московская область, Заречье"
34.1,4700126,Санкт-Петербург
20.4,5102958,Санкт-Петербург
22.8,2600000,"Краснодарский край, Краснодар"
65.1,6571060,"Краснодарский край, Краснодар"
28.0,3780000,"Татарстан, Казань"
58.8,6500000,"Ленинградская область, Аннино"
33.2,4266200,Санкт-Петербург
75.8,10680220,Москва
50.8,9445220,"Московская область, Щербинка"
50.3,7044800,"Московская область, Новоивановское"
64.4,8312709,Санкт-Петербург
36.6,4550475,"Ленинградская область, Мурино"
56.0,14144015,Москва
27.8,3989300,Санкт-Петербург
55.8,7650247,Санкт-Петербург
32.7,6065079,"Московская область, Кокошкино"
72.5,23407584,Санкт-Петербург
72.8,16016000,Санкт-Петербург
61.5,6269940,"Краснодарский край, Краснодар"
56.8,7250035,Санкт-Петербург
69.6,10250000,"Татарстан, Казань"
52.0,6100000,Санкт-Петербург
35.2,3872000,"Краснодарский край, Краснодар"
72.5,23407584,Санкт-Петербург
51.2,6758400,Санкт-Петербург
57.9,25096225,Москва
40.7,4615789,"Московская область, Люберцы"
56.8,7250035,Санкт-Петербург
53.9,6252400,Санкт-Петербург
58.7,6336360,
49.7,3617432,
68.9,7793190,
31.6,4130120,"Ленинградская область, Мурино"
34.1,4087200,"Ленинградская область, Бугры"
39.7,4707241,"Ленинградская область, Янино-1"
59.5,8454554,
23.6,3476160,
34.0,4853599,
34.6,5553300,Санкт-Петербург
38.3,8712637,Москва
38.6,12117260,Санкт-Петербург
58.3,6416628,Санкт-Петербург
54.7,5754645,"Московская область, Домодедово"
149.2,50000000,"Краснодарский край, Сочи"
71.4,3834200,"Алтайский край, Барнаул"
78.8,10095802,"Московская область, Кокошкино"
35.1,4738500,"Ленинградская область, Мурино"
20.7,3103500,Санкт-Петербург
25.4,6477188,"Московская область, Заречье"
83.1,9100000,"Башкортостан, Уфа"
106.2,17698853,Санкт-Петербург
37.0,6100000,"Московская область, Красногорск"
47.6,9689951,Санкт-Петербург
40.2,5547600,"Краснодарский край, Краснодар"
32.7,4189440,"Ленинградская область, Мурино"
41.9,5997420,"Краснодарский край, Краснодар"
42.0,7400000,Санкт-Петербург
40.7,6813043,"Московская область, Люберцы"
54.8,6630800,Санкт-Петербург
27.5,3850000,"Ленинградская область, Мурино"
58.8,14473876,"Московская область, Заречье"
67.0,33500000,Москва
31.6,4455600,"Ленинградская область, Мурино"
